327268	2410697
427323	2624504
374665	2634714
295026	2508852
261906	2467095
269746	2436846
257151	2418884
252016	2379439
251642	2323719
271613	2216756
322387	2311981
346204	2349781
292435	2393581
313847	2372126
380093	2343807
303158	2437294
304733	2378680
294376	2416475
340491	2364283
283564	2564292
368859	2302708
290730	2695927
444600	2542217
391961	2709414
359108	2691842
433397	2823270
475889	3155322
555114	3162229
439873	3044307
317926	3051709
318805	3074962
321527	3006942
310078	3017838
269571	2905648
272478	2975296
301867	2860513
294764	2840272
269237	2750543
265370	2680141
253985	2571168
314696	2504901
268472	2482997
291349	2404269
279715	2297774
317239	2227582
288972	2237925
277168	2197167
292714	2163894
260263	2227031
285892	2226057
277441	2219876
287503	2261568
304638	2211698
418363	2517917
377115	2499741
288875	2358926
259974	2366848
275430	2348543
256259	2326364
252357	2268911
251275	2240524
259539	2133891
240231	2152929
267036	2062962
261396	2056523
249288	2039526
307646	2030299
271863	2116794
291372	2087657
301079	2150055
326711	2110151
286151	2269427
367690	2074608
323509	2620460
448898	2436936
384123	2577271
361672	2565805
425357	2654693
499979	3007436
506059	3122227
506709	2925963
367583	3103449
359959	2981310
339018	3079780
363018	2994128
305945	3075023
299000	3013239
320194	3016840
298927	2869668
277187	2826536
273432	2727408
268218	2688419
328266	2594605
317917	2634301
303984	2448102
267672	2451671
274801	2290364
258516	2329671
270446	2231139
273397	2261581
263527	2267710
302368	2298047
290951	2278797
292583	2353893
300348	2303357
417554	2581098
383839	2588709
298366	2463232
257426	2445524
270563	2409122
266420	2414968
257573	2369648
266179	2353210
257454	2236358
245526	2242616
261971	2160459
247643	2140701
255431	2112935
298317	2097457
306519	2175026
307675	2241942
303357	2261001
325831	2292297
351760	2293872
323124	2217421
324047	2725801
462902	2623378
423130	2701670
393042	2813226
456280	2812232
507908	3304308
522700	3509826
547943	3288631
415397	3263036
369498	3333980
380234	3351862
377595	3329894
325886	3310911
330013	3394243
345287	3351954
341364	3296982
335909	3268145
316208	3214056
342189	3209920
357209	3087716
370960	3066005
328334	2967150
337854	2964706
335533	2846543
325479	2847327
319817	2807612
326627	2757822
300989	2828892
373033	2799718
349254	2852595
358158	2855557
368544	2858010
401672	3119577
476071	3153562
403607	3191698
374182	3160029
381887	3193245
372807	3157267
342164	3171619
344255	3116252
360485	3059025
336131	3040383
381720	3014496
397610	3018620
392121	3057698
426786	3073515
454100	3134390
416114	3233118
449429	3310892
466373	3460633
539812	3521951
513047	3781631
609128	3652990
537230	4495571
760481	4377029
629867	4591216
719691	4566281
717000	5311032
731958	5845860
956791	5650014
763987	5715432
620143	5806901
682176	5952109
710152	5971341
619951	6107800
605668	6230217
645827	6359961
652635	6356097
601192	6440135
590067	6388414
599299	6451690
623279	6327841
610522	6406046
596564	6339490
583457	6280863
536648	6191149
570412	6203661
540925	6153284
538311	6033293
500380	6144006
581092	6083219
562449	6113832
572425	6079261
563387	6062527
585963	6175227
677038	6258240
590730	6105329
516351	6021088
470988	5897272
486586	5809704
461780	5683164
460998	5623445
460525	5438521
470079	5301307
414557	5224957
441311	5074784
449620	5019227
456233	4956333
513852	4919102
464985	4987516
499374	4934724
487714	4965336
537230	4888630
479350	5084817
547022	4802559
462090	5402723
673097	5193809
561655	5346238
571378	5089577
561852	5485710
651215	6014881
825891	5791336
659173	5602811
507651	5683672
538617	5683482
512463	5597271
482078	5546388
458160	5596737
474662	5544103
462679	5405031
439061	5357581
413067	5207496
412710	5055002
421130	4987473
514136	4931238
436814	4796318
429196	4671227
399350	4549602
414327	4471786
414572	4411435
410778	4380562
418873	4202202
398864	4319021
448305	4306402
427080	4328074
444712	4309375
470366	4384591
515991	4562782
502065	4554316
413679	4438886
402140	4333445
425471	4281074
405484	4219639
384955	4125414
383135	4138965
381863	3933895
341791	3930908
382341	3810921
372551	3779910
373681	3705947
462667	3715967
394016	3769438
408489	3759365
421097	3783097
452657	3735938
409548	3871043
464817	3665787
412922	4216488
585711	4062531
491776	4179504
495548	4116684
525710	4415512
578904	4790155
773499	4652805
549688	4614149
485950	4632950
464775	4605543
440706	4575640
424400	4587740
380985	4344862
353797	4460146
407299	4296805
371721	4277092
354457	4131066
357457	4085667
353817	3943591
448029	3893218
381834	3783787
387867	3769810
415974	3723271
397737	3586266
361573	3549972
376632	3510507
381497	3426345
366816	3491359
400608	3491533
394286	3511416
406633	3555831
425640	3534925
473963	3783316
470086	3752532
369207	3680729
341103	3580433
354408	3553649
346014	3557586
344870	3473182
336761	3436188
348582	3293105
328868	3306720
353820	3207559
328073	3165909
332394	3113245
405906	3133644
357562	3196554
377156	3199527
369647	3210417
402532	3177477
363016	3374259
440157	3167053
372640	3696154
528793	3540663
435863	3628343
421103	3613414
497689	3779025
540057	4161063
646219	4109127
525422	4069651
416880	4058236
422287	4097013
401365	3984889
365014	4010489
346659	3882527
334242	3988890
368433	3862329
340102	3815580
319498	3699473
323373	3636712
315714	3470104
390064	3448040
370482	3425138
370632	3292783
333476	3210670
341080	3150177
325094	3124324
330427	3060148
346260	3062538
324385	3091216
376610	3101927
364548	3113846
370521	3145031
369826	3112199
442192	3360067
455260	3336728
340780	3246888
312931	3242883
320219	3180011
317680	3167174
311857	3117558
312542	3085324
309537	2930825
299729	2927923
330454	2841521
303685	2822093
301046	2786146
329925	2754663
362730	2816677
345227	2838463
339924	2784503
361823	2964164
478551	2946437
403636	2836478
358865	3316536
500163	3175601
429191	3245480
401431	3255119
457584	3285394
490126	3730872
557424	3868120
558047	3707375
437360	3671018
369567	3736830
388708	3661840
361759	3663619
351087	3531404
310512	3606019
335794	3495559
317661	3453312
301471	3394036
316133	3344342
317494	3286211
356935	3195675
359415	3096325
326264	3020992
301622	2963249
301602	2883832
320253	2769495
303357	2799681
319508	2734582
294608	2771143
332964	2772541
336970	2801508
336901	2778190
335424	2807991
383811	3146960
410974	3047517
340457	2920771
281692	2952831
288861	2853207
282756	2873345
281164	2819994
279803	2737229
269359	2512460
229648	2499855
272946	2456548
255087	2513759
252196	2476262
335937	2437325
360957	2465939
312037	2525254
325326	2511754
331867	2510618
364167	2556519
327053	2689171
369197	2506700
321896	2970677
463413	2880807
414613	3004483
418272	2854624
452664	3298387
488537	3611093
534966	3487905
416116	3373217
357806	3422557
357742	3440027
360338	3411217
322761	3367239
312665	3375731
317832	3277983
302311	3233107
285970	3132104
274072	3090665
294862	2942180
299162	2853279
318793	2757378
299182	2766506
318127	2641583
288748	2559236
270738	2494495
287398	2455022
275412	2394378
264133	2424134
313371	2387182
301195	2413778
305029	2412611
305791	2395821
322753	2558065
370559	2563164
287049	2524006
257625	2481360
247877	2462156
269468	2412394
249463	2403823
249006	2319238
249780	2212896
234755	2167651
242318	2115326
239780	2070228
227571	2031751
257545	2018858
273756	2006710
256166	2081161
271331	2045437
266921	2116640
309338	2067337
286115	2193628
357202	2102005
294389	2515910
389284	2354533
327827	2478752
340827	2352296
389757	2795271
439342	2990368
529685	2911674
383538	2784735
281885	2827617
306643	2795975
324158	2809938
277904	2752771
280639	2835373
315566	2804577
277925	2729749
260242	2705148
248032	2564097
239748	2476255
253533	2381913
308173	2389911
279797	2281070
250780	2199763
236421	2138615
242882	2079285
243612	2079191
253454	2018773
230676	2096986
275619	2056174
258764	2102652
263199	2106077
274646	2138353
303585	2235705
344471	2255273
262949	2258311
230314	2214919
224104	2209980
239326	2161191
229251	2163709
226649	2108101
230079	2061930
232507	1942822
198903	1938894
219342	1876960
215116	1870678
227176	1816410
256522	1826779
232860	1860474
245365	1874526
258440	1900517
291098	1905959
264816	2006025
305424	1891197
262628	2299417
384491	2206522
313276	2286725
319641	2191682
346542	2502457
405368	2803326
502904	2680476
378747	2656738
295936	2688858
311940	2680598
290796	2657981
258380	2612427
248870	2670398
265802	2600820
247628	2548304
236888	2492144
230882	2409099
235716	2375518
245035	2280430
270419	2211971
242400	2154608
245040	2094381
243379	2080555
261899	2014816
244869	2009243
240798	1976180
247067	1943358
232932	1986531
266920	1994012
248564	2008642
263424	2044616
