19021	9060	1529	3646	491
18907	9076	1374	3637	539
19012	9325	1378	3583	506
18484	9152	1427	3466	448
18428	9290	1304	3597	473
19467	9282	1524	3895	417
19320	9140	1471	3890	569
19604	9092	1471	4086	506
19714	9099	1387	4021	468
20021	9174	1468	4031	654
19316	9194	1334	3903	627
19135	9338	1284	3845	398
19498	9241	1314	3784	380
18967	9462	1473	3550	362
19599	9449	1404	3949	568
18724	9080	1580	3527	540
19281	9435	1568	3358	487
19642	9632	1513	3599	391
19302	9477	1449	3464	526
19472	9236	1593	3400	375
19415	9459	1401	3674	410
19293	9375	1441	3628	431
19590	9386	1414	3927	408
19447	9263	1539	3932	550
19216	9019	1492	3842	397
19098	8847	1497	3689	456
19754	9383	1370	3899	402
18784	8989	1441	3724	409
18714	8812	1430	3704	341
18682	8891	1257	3954	345
19366	9358	1354	4064	419
19267	9015	1461	4106	329
19609	9056	1311	4394	446
18919	8952	1500	3780	347
19010	8829	1476	3804	506
18454	8867	1265	3668	396
19936	9171	1352	3664	672
20209	9349	1636	3771	481
19981	9213	1397	4049	487
20749	9399	1439	3991	705
19059	8853	1376	3735	430
18958	8819	1487	3569	455
19113	8775	1450	3611	344
19035	8632	1350	3710	609
18787	8549	1311	3891	557
19157	8524	1465	3682	770
19793	8810	1428	3979	654
19664	9101	1445	3654	669
18958	9162	1259	3697	563
19669	9192	1280	4206	591
19111	8830	1406	3910	735
19310	9074	1530	3771	456
18605	8866	1291	3637	482
19183	8853	1349	3672	536
19258	9181	1360	3800	475
19274	9062	1439	4112	536
19588	9148	1575	3737	540
18332	8943	1474	3893	420
18164	8826	1335	3769	596
18515	9048	1510	3620	548
18916	9025	1480	3984	456
19134	9431	1321	3846	557
19222	9163	1419	3802	584
18806	9370	1258	3604	446
19037	9319	1517	3419	515
18877	9261	1394	3552	453
19232	9309	1551	3743	648
18513	9016	1390	3324	404
18853	9028	1581	3402	410
18426	8999	1564	3458	389
19641	9215	1537	3998	519
20293	9244	1592	3946	384
19414	9195	1495	3553	422
19243	9009	1613	3850	388
19562	9229	1462	4086	424
19386	8956	1502	3853	421
18654	8848	1454	3658	597
19024	8858	1328	3875	356
19083	8964	1421	3818	645
19101	8959	1426	4100	528
18737	9010	1455	4068	350
18329	8598	1402	4183	335
18884	8501	1363	4249	263
18641	8518	1445	4374	200
20037	8671	1526	4362	323
19311	8625	1589	4189	275
18585	8592	1386	4069	296
17946	8769	1410	3240	459
18308	8574	1381	3920	556
18409	8666	1406	3953	450
19324	8879	1426	4400	534
18499	8923	1426	3804	451
18023	8556	1361	3528	695
17811	8179	1407	3279	386
17902	7996	1238	3635	587
19241	8098	1517	3886	565
17704	8018	1207	3736	394
17618	8039	1361	3436	242
18655	8167	1351	3811	687
18237	8628	1215	3324	221
18256	8363	1475	3673	275
18178	8262	1540	3545	293
18571	8415	1225	3832	218
17674	8379	1292	3217	476
18204	8710	1267	3596	397
18186	8783	1536	3597	382
19005	8681	1429	3932	526
18863	8775	1407	4016	578
18756	8496	1326	3796	391
18544	8692	1326	3550	377
18603	8864	1332	3957	367
19013	8971	1427	3648	275
18683	8633	1476	3608	401
18320	8931	1369	3860	372
18226	8648	1379	3379	400
19405	9130	1645	3685	241
18599	8693	1533	3505	223
19064	8846	1583	3827	281
19601	9001	1593	3849	491
18535	8917	1458	3244	274
18596	8628	1597	3366	253
19076	8660	1264	3482	220
19150	8820	1502	3746	630
18946	8839	1685	3790	201
20026	9308	1496	3569	522
18747	9081	1388	3561	187
19116	9064	1360	3563	491
18942	9177	1464	3221	381
17999	8695	1553	3269	204
18334	8632	1345	3685	339
18315	8770	1331	3704	186
18720	8633	1493	4092	478
18719	8587	1409	3822	457
19519	8729	1605	3879	208
19136	8493	1541	3526	306
18326	8844	1290	3543	250
18371	8307	1523	3589	204
19346	8908	1456	4106	383
19437	8898	1267	4201	658
18969	8427	1465	3837	190
18337	8354	1509	3544	227
18825	8488	1487	3500	437
19955	8618	1486	4214	433
18857	8608	1453	3711	228
18894	8518	1343	3256	244
17755	8010	1402	3086	334
17954	8320	1292	3446	210
18645	8431	1357	3372	501
18681	8501	1366	3721	232
18052	8415	1432	3624	198
19048	8404	1401	3942	231
18412	8437	1263	3808	214
18680	8597	1289	3502	187
18296	8364	1288	3857	302
18597	8627	1434	3348	474
17765	8324	1394	3580	241
18873	8399	1312	4222	380
18966	8523	1318	3881	599
18121	8477	1358	3852	201
18461	8383	1256	3626	249
18610	8750	1594	3588	380
17937	8415	1365	3665	219
19100	8445	1472	3664	221
18516	8341	1623	3577	388
18846	8790	1445	4220	478
18286	8956	1381	3816	219
18779	8822	1488	3751	533
17923	8648	1235	4078	191
18419	8840	1623	4015	201
18967	8894	1466	3894	207
20392	9294	1630	4450	489
19239	9299	1626	3843	354
19467	8729	1593	3817	340
19787	8982	1575	4309	185
19664	9147	1523	3977	349
19688	9246	1453	3874	208
19088	9190	1679	3611	197
19337	9200	1589	3612	373
19449	9031	1524	3842	334
18911	9094	1404	3804	168
18360	8605	1642	3523	492
19820	9028	1403	4051	187
19261	8846	1357	3581	183
18681	8527	1531	3831	174
19044	8846	1211	3826	164
18990	9077	1369	3731	159
18269	8797	1348	3330	174
20136	9054	1671	4156	164
20223	9292	1233	4512	183
20297	9032	1561	3790	165
20438	8924	1504	4333	175
19635	8909	1683	4024	401
19973	8873	1408	3550	224
18554	8348	1480	3304	205
20996	9016	1469	4089	265
20484	9176	1656	4171	199
19004	8893	1470	3314	221
18222	8274	1518	3022	215
18858	8021	1498	3724	214
18959	8059	1308	3779	471
20047	8584	1464	4524	204
19110	8452	1479	3940	302
18541	8325	1302	3675	198
18709	8030	1283	3623	273
18283	8535	1224	3617	261
18291	8411	1431	3546	262
19027	8949	1518	3697	186
18783	8512	1355	4159	259
18257	9002	1329	3476	172
18199	8713	1592	3795	391
18289	8996	1370	3927	162
18412	8616	1340	4165	154
18051	8430	1365	3834	202
18849	8693	1604	3909	379
18552	8719	1333	4325	451
19447	9191	1429	4271	149
18855	9174	1524	3791	160
19563	9310	1540	4201	147
18586	9104	1390	4157	145
18025	8624	1401	3883	303
18557	9258	1575	3811	174
18807	8813	1692	3646	158
19433	9168	1663	3778	453
19248	8935	1799	3966	253
19277	9057	1512	3733	218
19311	8792	1514	3917	170
19607	9006	1871	3833	168
20335	9359	1704	4034	189
19825	8922	1538	4030	324
19885	8775	1442	4002	141
19183	9100	1692	3645	139
19955	9480	1607	3947	125
18596	8611	1417	3403	137
19749	8707	1582	3830	401
19177	8781	1399	3750	163
19400	8660	1381	4117	192
19019	8645	1442	3498	310
19595	9043	1484	3710	394
18645	8836	1440	3309	144
20061	8867	1691	3926	161
19607	9162	1510	3480	207
19844	9005	1563	3967	154
19702	9194	1486	3794	143
20480	9254	1584	4120	255
19831	9425	1519	3574	323
19454	8549	1487	3466	486
20465	9373	1519	4240	156
21037	9518	1746	4304	269
19939	9614	1480	4235	174
19344	8809	1527	2865	425
19224	8875	1553	3943	190
20204	8851	1674	4524	207
20508	9022	1484	4567	124
18635	8442	1294	3684	133
19655	8282	1450	4300	130
20387	8809	1528	4250	136
19776	8915	1410	4282	130
19654	8630	1528	4053	145
18609	8515	1563	3758	162
19518	9260	1463	3774	130
18700	8619	1512	3966	126
19475	9435	1597	3820	241
19123	8610	1522	4215	465
18995	8914	1602	3807	126
19139	9185	1636	3855	365
19576	8920	1597	3993	623
18196	8785	1505	3879	139
20651	9201	1511	4524	192
20235	9261	1662	4161	143
19980	9734	1440	3955	197
18878	8978	1729	3523	128
19783	9600	1535	4115	213
19971	9176	1494	4117	260
20682	9655	1748	3608	266
19730	9731	1543	3904	125
19246	9532	1509	3794	130
19864	9404	1553	3465	147
21021	9749	1713	4004	368
20246	9339	1711	3628	157
20221	9687	1730	3780	188
20094	9686	1485	3545	286
21397	9705	1772	3895	317
19423	9189	1680	3601	104
20252	9438	1488	3761	201
19795	9017	1680	3565	324
18543	8983	1802	3482	130
20141	9215	1375	4322	129
19592	9021	1605	3762	142
18875	8958	1420	4191	134
19473	9137	1620	3618	123
19477	9157	1491	3819	116
20303	9343	1644	4261	131
19477	9184	1542	4006	104
19809	9388	1776	3813	242
19465	9054	1519	4157	135
19427	8921	1560	3700	401
19866	9281	1545	3646	130
20270	9420	1786	3268	173
20237	9220	1613	3521	466
19785	9185	1506	3995	311
20478	9395	1396	3633	297
18296	8159	1700	3034	378
18540	8500	1488	2832	140
19976	9079	1454	3678	553
21101	8941	1894	4005	274
19156	8341	1340	3524	160
19022	9122	1616	3162	111
19742	9203	1537	3482	125
20668	9576	1490	3704	226
19199	9121	1634	3364	134
19864	9411	1581	3706	463
19260	9458	1364	3870	293
19403	9503	1576	3373	257
19454	9244	1496	3848	311
19868	9224	1468	3609	580
19987	9633	1696	3853	294
20228	9444	1571	4276	293
19828	9315	1590	4122	392
